CMA ID,CMA NAME,YEAR,QUARTER,HOUSING TYPE,MEDIAN HOUSING PRICE,MEDIAN AFTER TAX ANNUAL FAMILY INCOME,PRIME INTEREST RATE,MORTGAGE PAYMENT PERCENT INCOME,HISTORIC PAYMENT PERCENT INCOME,NUMBER OF RESALES
907,Nelson,2023,4,All housing types,653536.2676,92000,7.2,57.67579806,41.74276472,55
907,Nelson,2023,4,Condos,518500,92000,7.2,46.2444698,33.4499936,13
907,Nelson,2023,4,Single-detached,689430,92000,7.2,60.7143376,43.98100233,37
939,Parksville,2023,4,All housing types,788970.2533,88860,7.2,71.58398727,38.92321274,166
939,Parksville,2023,4,Condos,581253.75,88860,7.2,53.37864736,25.29799068,47
939,Parksville,2023,4,Single-detached,880991.6318,88860,7.2,79.64921294,41.08315087,92
939,Parksville,2023,4,Townhouses,657589.2857,88860,7.2,60.0690853,35.70802608,27
913,Penticton,2023,4,All housing types,651852.3677,87760,7.2,60.312887,34.46883108,140
913,Penticton,2023,4,Condos,369200,87760,7.2,34.58440207,24.64960116,36
913,Penticton,2023,4,Single-detached,855875,87760,7.2,78.41860825,41.62561139,69
913,Penticton,2023,4,Townhouses,566741.573,87760,7.2,52.75984102,28.09446494,35
940,Port Alberni,2023,4,All housing types,498715.5172,81840,7.2,50.09593125,24.91984493,69
940,Port Alberni,2023,4,Single-detached,531148.6486,81840,7.2,53.18915869,25.47459468,61
945,Powell River,2023,4,All housing types,603803.2407,84150,7.2,58.45330167,28.39881449,35
945,Powell River,2023,4,Single-detached,636440.0568,84150,7.2,61.47386372,29.06419653,27
970,Prince George,2023,4,All housing types,451989.0598,102090,7.2,36.39652434,20.86631918,212
970,Prince George,2023,4,Condos,326705.6875,102090,7.2,26.3080516,12.39060086,25
970,Prince George,2023,4,Single-detached,481103.7528,102090,7.2,38.74099177,21.62037066,160
970,Prince George,2023,4,Townhouses,403768.3824,102090,7.2,32.51354305,15.88118112,27
955,Prince Rupert,2023,4,All housing types,423839.2857,93200,7.2,37.38526732,20.96060583,30
955,Prince Rupert,2023,4,Single-detached,423842.5926,93200,7.2,37.38555901,21.3614414,29
952,Quesnel,2023,4,All housing types,401240.678,85900,7.2,38.3996252,19.12777887,52
952,Quesnel,2023,4,Single-detached,405691.7431,85900,7.2,38.82560203,19.38116486,47
920,Salmon Arm,2023,4,All housing types,656320.7547,89490,7.2,59.53580752,34.91041316,60
920,Salmon Arm,2023,4,Condos,319706,89490,7.2,29.36915643,18.83347001,11
920,Salmon Arm,2023,4,Single-detached,714676.4706,89490,7.2,64.61439562,37.57179298,39
920,Salmon Arm,2023,4,Townhouses,515531.25,89490,7.2,47.28316195,27.50382689,10
934,Squamish,2023,4,All housing types,1025411.255,117240,7.2,69.77482592,35.74275125,100
934,Squamish,2023,4,Condos,669272.7273,117240,7.2,46.30442913,24.02183276,24
934,Squamish,2023,4,Single-detached,1606625,117240,7.2,104.0943804,52.39203906,20
934,Squamish,2023,4,Townhouses,1042170.94,117240,7.2,70.7644531,35.812071,56
965,Terrace,2023,4,All housing types,472080,98550,7.2,39.3798599,22.28508389,48
965,Terrace,2023,4,Single-detached,508108.9109,98550,7.2,42.3497098,22.91057037,42
910,Trail,2023,4,All housing types,345931.3725,94790,7.2,30.00147593,24.92893931,41
910,Trail,2023,4,Single-detached,344361.7021,94790,7.2,29.86534364,24.78545253,38
933,Vancouver,2023,4,All housing types,854573.4501,95280,7.2,72.12301007,46.34979114,8623
933,Vancouver,2023,4,Condos,654181.926,95280,7.2,55.74309303,33.52101857,4682
933,Vancouver,2023,4,Single-detached,1796460.712,95280,7.2,141.8788748,73.63157159,2108
933,Vancouver,2023,4,Townhouses,976111.1336,95280,7.2,82.05744807,42.89966917,1833
918,Vernon,2023,4,All housing types,674718.3099,92200,7.2,59.33993779,33.47993893,217
918,Vernon,2023,4,Condos,315957.4468,92200,7.2,28.1716879,17.73657873,34
918,Vernon,2023,4,Single-detached,831106.8659,92200,7.2,72.55009988,38.42228469,124
918,Vernon,2023,4,Townhouses,562020.5479,92200,7.2,49.82034288,28.34301195,59
935,Victoria,2023,4,All housing types,833697.4022,106460,7.2,63.0217423,38.89023417,1309
935,Victoria,2023,4,Condos,573723.4043,106460,7.2,44.00318589,25.16453563,640
935,Victoria,2023,4,Single-detached,1206076.119,106460,7.2,88.58826515,48.24432339,478
935,Victoria,2023,4,Townhouses,787118.7715,106460,7.2,59.61425416,34.92562688,191
950,Williams Lake,2023,4,All housing types,450008.7719,92930,7.2,39.80890538,21.01542762,56
950,Williams Lake,2023,4,Single-detached,473391.3043,92930,7.2,41.87738289,22.05009043,45
932,Abbotsford - Mission,2024,1,All housing types,625270.4946,87802.82609,7.2,57.9256463,39.8580484,520
932,Abbotsford - Mission,2024,1,Condos,425023.2143,87802.82609,7.2,39.79416079,20.09532322,171
932,Abbotsford - Mission,2024,1,Single-detached,1107871.264,87802.82609,7.2,99.66939398,49.93104757,214
932,Abbotsford - Mission,2024,1,Townhouses,681958.6614,87802.82609,7.2,62.95390966,32.71122748,135
944,Campbell River,2024,1,All housing types,632931.0345,92511.41304,7.2,55.62229225,28.83969156,92
944,Campbell River,2024,1,Condos,395323.5294,92511.41304,7.2,35.12954649,18.33500271,12
944,Campbell River,2024,1,Single-detached,706081.0811,92511.41304,7.2,61.7804866,31.14048371,58
944,Campbell River,2024,1,Townhouses,596424,92511.41304,7.2,52.54891877,23.04827448,22
930,Chilliwack,2024,1,All housing types,695883.1096,87502.59947,7.2,64.40925018,35.74923238,497
930,Chilliwack,2024,1,Condos,398810.4453,87502.59947,7.2,37.46802171,17.71905455,168
930,Chilliwack,2024,1,Single-detached,937689.781,87502.59947,7.2,85.93119044,42.84775906,216
930,Chilliwack,2024,1,Townhouses,610295.4128,87502.59947,7.2,56.79153935,29.51804433,113
943,Courtenay,2024,1,All housing types,705960.9572,94348.91304,7.2,60.56735988,33.29529423,157
943,Courtenay,2024,1,Condos,373086.2069,94348.91304,7.2,32.50779302,18.06257235,26
943,Courtenay,2024,1,Single-detached,855000,94348.91304,7.2,72.86996967,37.46374731,92
943,Courtenay,2024,1,Townhouses,551691.5888,94348.91304,7.2,47.83300648,25.7004721,39
905,Cranbrook,2024,1,All housing types,488853.8462,98697.06522,7.2,40.71833313,23.32692088,42
905,Cranbrook,2024,1,Single-detached,528602.0408,98697.06522,7.2,43.90371065,24.79879355,32
975,Dawson Creek,2024,1,All housing types,264934.2105,101815.5435,7.2,21.39139719,17.42873376,32
975,Dawson Creek,2024,1,Single-detached,263166.6667,101815.5435,7.2,21.24868163,17.4035768,28
937,Duncan,2024,1,All housing types,658891.5094,89836.63043,7.2,59.52895609,33.65613231,115
937,Duncan,2024,1,Condos,340499.2308,89836.63043,7.2,31.1585956,15.67225183,18
937,Duncan,2024,1,Single-detached,757680,89836.63043,7.2,68.09315989,37.87860121,64
937,Duncan,2024,1,Townhouses,591531.25,89836.63043,7.2,53.68933868,27.87876391,33
977,Fort St. John,2024,1,All housing types,350318.3846,114739.1304,7.2,25.09958663,19.8313746,45
977,Fort St. John,2024,1,Single-detached,386052.6316,114739.1304,7.2,27.65987141,21.34312718,33
925,Kamloops,2024,1,All housing types,633644.4805,100717.6087,7.2,51.14550814,29.18144185,261
925,Kamloops,2024,1,Condos,378448.2759,100717.6087,7.2,30.88988695,18.56500138,40
925,Kamloops,2024,1,Single-detached,698953.8043,100717.6087,7.2,56.1956535,32.08712104,153
925,Kamloops,2024,1,Townhouses,551552.795,100717.6087,7.2,44.79764047,25.397242,68
915,Kelowna,2024,1,All housing types,757177.3041,98161.55602,7.2,62.27840327,38.09482147,579
915,Kelowna,2024,1,Condos,461794.2792,98161.55602,7.2,38.67428632,24.28880262,233
915,Kelowna,2024,1,Single-detached,988956.229,98161.55602,7.2,80.66776296,44.76537722,250
915,Kelowna,2024,1,Townhouses,694359.7786,98161.55602,7.2,57.29445542,32.85366574,96
936,Ladysmith,2024,1,All housing types,811130.1887,92346.66667,7.2,70.75012193,58.88969957,21
936,Ladysmith,2024,1,Single-detached,856049.1026,92346.66667,7.2,74.53840236,61.26599014,16
938,Nanaimo,2024,1,All housing types,663481.5951,93216.63043,7.2,57.75395508,33.9915153,241
938,Nanaimo,2024,1,Condos,382045.8333,93216.63043,7.2,33.69281219,21.40189008,55
938,Nanaimo,2024,1,Single-detached,816452.8302,93216.63043,7.2,70.53453237,37.66249954,153
938,Nanaimo,2024,1,Townhouses,625893.8053,93216.63043,7.2,54.61353687,27.46191196,33
907,Nelson,2024,1,All housing types,662567.5676,92480.625,7.2,58.13661518,41.74276472,19
907,Nelson,2024,1,Single-detached,704816.3265,92480.625,7.2,61.69454434,43.98100233,12
939,Parksville,2024,1,All housing types,646628.75,89395.56818,7.2,58.75432945,38.92321274,166
939,Parksville,2024,1,Condos,498257.1429,89395.56818,7.2,45.8197524,25.29799068,93
939,Parksville,2024,1,Single-detached,846724.1379,89395.56818,7.2,76.18664937,41.08315087,53
939,Parksville,2024,1,Townhouses,667765.9574,89395.56818,7.2,60.59580399,35.70802608,20
913,Penticton,2024,1,All housing types,586617.6471,88656.61046,7.2,53.97230273,34.46883108,98
913,Penticton,2024,1,Condos,331250,88656.61046,7.2,30.71566748,24.64960116,36
913,Penticton,2024,1,Single-detached,767736.1111,88656.61046,7.2,69.88287136,41.62561139,39
913,Penticton,2024,1,Townhouses,501982.7586,88656.61046,7.2,46.53744948,28.09446494,23
940,Port Alberni,2024,1,All housing types,507844,82280.76087,7.2,50.69837337,24.91984493,56
940,Port Alberni,2024,1,Single-detached,540285.7143,82280.76087,7.2,53.76908896,25.47459468,44
940,Port Alberni,2024,1,Townhouses,292333.3333,82280.76087,7.2,29.20755703,17.79705682,10
945,Powell River,2024,1,All housing types,577291.6667,84608.15217,7.2,55.69639803,28.39881449,49
945,Powell River,2024,1,Single-detached,592451.1194,84608.15217,7.2,57.09181953,29.06419653,40
970,Prince George,2024,1,All housing types,436157.5071,103260.0183,7.2,34.72372818,20.86631918,141
970,Prince George,2024,1,Condos,235802.6316,103260.0183,7.2,18.77291197,12.39060086,13
970,Prince George,2024,1,Single-detached,457380.597,103260.0183,7.2,36.41335818,21.62037066,108
970,Prince George,2024,1,Townhouses,402127.6596,103260.0183,7.2,32.01451613,15.88118112,20
955,Prince Rupert,2024,1,All housing types,412690.4762,93716.30435,7.2,36.20132666,20.96060583,33
955,Prince Rupert,2024,1,Single-detached,420087.7193,93716.30435,7.2,36.85021494,21.3614414,28
952,Quesnel,2024,1,All housing types,383569.4444,86380.54348,7.2,36.504236133179496,19.12777887,20
952,Quesnel,2024,1,Single-detached,389761.5385,86380.54348,7.2,37.09353662,19.38116486,18
920,Salmon Arm,2024,1,All housing types,675000,90368.8041,7.2,60.5666542,34.91041316,44
920,Salmon Arm,2024,1,Single-detached,740000,90368.8041,7.2,66.16847123,37.57179298,29
934,Squamish,2024,1,All housing types,1091025.128,118965.0637,7.2,72.58124208,35.74275125,56
934,Squamish,2024,1,Condos,696756.7568,118965.0637,7.2,47.43225225,24.02183276,13
934,Squamish,2024,1,Single-detached,1566600,118965.0637,7.2,100.2558217,52.39203906,10
934,Squamish,2024,1,Townhouses,1092733.708,118965.0637,7.2,72.68066748,35.812071,33
965,Terrace,2024,1,All housing types,512771.0843,99092.16601,7.2,42.48442393,22.28508389,35
965,Terrace,2024,1,Single-detached,519712.3288,99092.16601,7.2,43.02997086,22.91057037,31
910,Trail,2024,1,All housing types,331214.2857,95732.5,7.2,28.44230921,24.92893931,29
910,Trail,2024,1,Single-detached,329062.5,95732.5,7.2,28.25752927,24.78545253,26
933,Vancouver,2024,1,All housing types,854506.8823,95983.97673,7.2,71.58863587,46.34979114,8457
933,Vancouver,2024,1,Condos,668707.3766,95983.97673,7.2,56.51285165,33.52101857,5065
933,Vancouver,2024,1,Single-detached,1771090.545,95983.97673,7.2,139.0084798,73.63157159,1890
933,Vancouver,2024,1,Townhouses,976648.8756,95983.97673,7.2,81.49924531,42.89966917,1502
918,Vernon,2024,1,All housing types,641988.9503,93144.49249,7.2,56.0016066,33.47993893,145
918,Vernon,2024,1,Condos,294491.5254,93144.49249,7.2,25.99146832,17.73657873,25
918,Vernon,2024,1,Single-detached,740559.2417,93144.49249,7.2,64.24342342,38.42228469,87
918,Vernon,2024,1,Townhouses,570021.7391,93144.49249,7.2,49.98416907,28.34301195,33
935,Victoria,2024,1,All housing types,739856.1151,107875.0947,7.2,55.4200674,38.89023417,1054
935,Victoria,2024,1,Condos,533571.4894,107875.0947,7.2,40.52715039,25.16453563,535
935,Victoria,2024,1,Single-detached,1161742.724,107875.0947,7.2,84.58111351,48.24432339,381
935,Victoria,2024,1,Townhouses,762575.9878,107875.0947,7.2,57.06035047,34.92562688,138
950,Williams Lake,2024,1,All housing types,425788.2353,93507.71739,7.2,37.43358279,21.01542762,29
950,Williams Lake,2024,1,Single-detached,440565.2174,93507.71739,7.2,38.7327154,22.05009043,24
932,Abbotsford - Mission,2024,2,All housing types,750881.6514,88315.65217,7.142307692,68.31293026,39.8580484,897
932,Abbotsford - Mission,2024,2,Condos,435632.2581,88315.65217,7.142307692,40.34191358,20.09532322,294
932,Abbotsford - Mission,2024,2,Single-detached,1126639.86,88315.65217,7.142307692,100.0442696,49.93104757,358
932,Abbotsford - Mission,2024,2,Townhouses,711519.7368,88315.65217,7.142307692,64.85965195,32.71122748,245
944,Campbell River,2024,2,All housing types,645000,93022.82609,7.142307692,56.03703609,28.83969156,182
944,Campbell River,2024,2,Condos,416666.6667,93022.82609,7.142307692,36.63307479,18.33500271,24
944,Campbell River,2024,2,Single-detached,726107.1317,93022.82609,7.142307692,62.79261486,31.14048371,109
944,Campbell River,2024,2,Townhouses,592719.7183,93022.82609,7.142307692,51.68250458,23.04827448,49
930,Chilliwack,2024,2,All housing types,746426.2153,87985.19894,7.142307692,68.17714875,35.74923238,655
930,Chilliwack,2024,2,Condos,411344.7442,87985.19894,7.142307692,38.23582596,17.71905455,133
930,Chilliwack,2024,2,Single-detached,945335.7143,87985.19894,7.142307692,85.69331067,42.84775906,344
930,Chilliwack,2024,2,Townhouses,643801.0309,87985.19894,7.142307692,59.13987625,29.51804433,178
943,Courtenay,2024,2,All housing types,692616.9014,94937.82609,7.142307692,58.79281593,33.29529423,340
943,Courtenay,2024,2,Condos,390559.5238,94937.82609,7.142307692,33.64512092,18.06257235,58
943,Courtenay,2024,2,Single-detached,851684.9817,94937.82609,7.142307692,71.77467245,37.46374731,181
943,Courtenay,2024,2,Townhouses,553785,94937.82609,7.142307692,47.46247346,25.7004721,101
905,Cranbrook,2024,2,All housing types,529100,99304.13043,7.142307692,43.44958401,23.32692088,96
905,Cranbrook,2024,2,Single-detached,546672.7273,99304.13043,7.142307692,44.82067067,24.79879355,78
905,Cranbrook,2024,2,Townhouses,424307.6923,99304.13043,7.142307692,34.94521656,18.84060012,10
975,Dawson Creek,2024,2,All housing types,287509.4444,102451.087,7.142307692,22.95142679,17.42873376,58
975,Dawson Creek,2024,2,Single-detached,292594.9367,102451.087,7.142307692,23.35739364,17.4035768,51
937,Duncan,2024,2,All housing types,675372.8814,90383.26087,7.142307692,60.27724998,33.65613231,180
937,Duncan,2024,2,Condos,346348.8372,90383.26087,7.142307692,31.34006349,15.67225183,25
937,Duncan,2024,2,Single-detached,787663.8418,90383.26087,7.142307692,69.90333822,37.87860121,113
937,Duncan,2024,2,Townhouses,573680,90383.26087,7.142307692,51.55967694,27.87876391,42
977,Fort St. John,2024,2,All housing types,364667.5978,115448.2609,7.142307692,25.83354017,19.8313746,134
977,Fort St. John,2024,2,Single-detached,396360,115448.2609,7.142307692,28.07867231,21.34312718,92
977,Fort St. John,2024,2,Townhouses,280163.2653,115448.2609,7.142307692,19.84714028,16.34879797,40
925,Kamloops,2024,2,All housing types,638009.9315,101335.2174,7.142307692,50.90593494,29.18144185,469
925,Kamloops,2024,2,Condos,386547.1698,101335.2174,7.142307692,31.19724461,18.56500138,66
925,Kamloops,2024,2,Single-detached,706333.3333,101335.2174,7.142307692,56.1299224,32.08712104,306
925,Kamloops,2024,2,Townhouses,542939.3939,101335.2174,7.142307692,43.63686924,25.397242,97
915,Kelowna,2024,2,All housing types,765119.7053,99303.11205,7.142307692,61.86531496,38.09482147,1050
915,Kelowna,2024,2,Condos,458888.972,99303.11205,7.142307692,37.79365599,24.28880262,302
915,Kelowna,2024,2,Single-detached,979932.8859,99303.11205,7.142307692,78.62597488,44.76537722,495
915,Kelowna,2024,2,Townhouses,692773.2521,99303.11205,7.142307692,56.22052959,32.85366574,253
936,Ladysmith,2024,2,All housing types,810881.8182,93053.33333,7.142307692,69.83077044,58.88969957,56
936,Ladysmith,2024,2,Single-detached,831003.3898,93053.33333,7.142307692,71.5061878,61.26599014,43
938,Nanaimo,2024,2,All housing types,703980.5997,93793.26087,7.142307692,60.44899934,33.9915153,476
938,Nanaimo,2024,2,Condos,408838.0282,93793.26087,7.142307692,35.64952879,21.40189008,87
938,Nanaimo,2024,2,Single-detached,806681.128,93793.26087,7.142307692,68.93287101,37.66249954,308
938,Nanaimo,2024,2,Townhouses,592086.8421,93793.26087,7.142307692,51.2056946,27.46191196,81
907,Nelson,2024,2,All housing types,699625,92961.25,7.142307692,60.62699578,41.74276472,57
907,Nelson,2024,2,Single-detached,721611.1111,92961.25,7.142307692,62.45947691,43.98100233,42
939,Parksville,2024,2,All housing types,686142.1918,89931.13636,7.142307692,61.50812622,38.92321274,199
939,Parksville,2024,2,Condos,501650,89931.13636,7.142307692,45.61311067,25.29799068,27
939,Parksville,2024,2,Single-detached,850752.6882,89931.13636,7.142307692,75.69022452,41.08315087,133
939,Parksville,2024,2,Townhouses,699872.8814,89931.13636,7.142307692,62.69110054,35.70802608,39
913,Penticton,2024,2,All housing types,558689.759,89553.22093,7.142307692,50.74062527,34.46883108,234
913,Penticton,2024,2,Condos,413395,89553.22093,7.142307692,37.75358111,24.64960116,90
913,Penticton,2024,2,Single-detached,777736.8421,89553.22093,7.142307692,69.69237496,41.62561139,94
913,Penticton,2024,2,Townhouses,516301.3699,89553.22093,7.142307692,47.07322131,28.09446494,50
940,Port Alberni,2024,2,All housing types,547714.2857,82721.52174,7.142307692,53.90311604,24.91984493,91
940,Port Alberni,2024,2,Single-detached,582460,82721.52174,7.142307692,57.15755235,25.47459468,81
945,Powell River,2024,2,All housing types,596316.6667,85066.30435,7.142307692,56.84415291,28.39881449,71
945,Powell River,2024,2,Single-detached,623940.5941,85066.30435,7.142307692,59.3602124,29.06419653,61
970,Prince George,2024,2,All housing types,463371.8245,104430.0366,7.142307692,36.28927872,20.86631918,292
970,Prince George,2024,2,Condos,251850,104430.0366,7.142307692,19.72380357,12.39060086,17
970,Prince George,2024,2,Single-detached,491879.3103,104430.0366,7.142307692,38.52186182,21.62037066,240
970,Prince George,2024,2,Townhouses,356636.3636,104430.0366,7.142307692,27.93021871,15.88118112,35
955,Prince Rupert,2024,2,All housing types,451542.2535,94232.6087,7.142307692,39.18964467,20.96060583,38
955,Prince Rupert,2024,2,Single-detached,459444.4444,94232.6087,7.142307692,39.87548094,21.3614414,35
952,Quesnel,2024,2,All housing types,353823.7705,86861.08696,7.142307692,33.31469874,19.12777887,41
952,Quesnel,2024,2,Single-detached,353831.8182,86861.08696,7.142307692,33.31545648,19.38116486,37
